county,date,product,marketshare,sales,population
Tillamook,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.34,25837.85,27628
Tillamook,12/1/2021,Other,5.85,34328.41,27628
Tillamook,12/1/2021,Usable MJ,51.46,236692.97,27628
Tillamook,2/1/2017,Concentrate/Extract,19.48,41345.17,27628
Tillamook,2/1/2017,Edible/Tincture,7.82,15744.1,27628
Tillamook,2/1/2017,Other,2.33,6332.25,27628
Tillamook,2/1/2017,Usable MJ,70.36,194295.61,27628
Tillamook,2/1/2018,Concentrate/Extract,29.16,102012.04,27628
Tillamook,2/1/2018,Edible/Tincture,10.71,38375.12,27628
Tillamook,2/1/2018,Other,3.12,10299.45,27628
Tillamook,2/1/2018,Usable MJ,57.01,211845.89,27628
Tillamook,2/1/2019,Concentrate/Extract,27.58,112633.18,27628
Tillamook,2/1/2019,Edible/Tincture,12.47,52269.49,27628
Tillamook,2/1/2019,Industrial Hemp Commodity/Product,1.72,7532.89,27628
Tillamook,2/1/2019,Other,7.07,31011.18,27628
Tillamook,2/1/2019,Usable MJ,51.17,215504.78,27628
Tillamook,2/1/2020,Concentrate/Extract,23.46,112829.58,27628
Tillamook,2/1/2020,Edible/Tincture,11.35,55431.41,27628
Tillamook,2/1/2020,Industrial Hemp Commodity/Product,1.11,5691.26,27628
Tillamook,2/1/2020,Other,6.25,28901.09,27628
Tillamook,2/1/2020,Usable MJ,57.84,231332.5,27628
Tillamook,2/1/2021,Concentrate/Extract,23.95,145863.79,27628
Tillamook,2/1/2021,Edible/Tincture,12.13,73869.43,27628
Tillamook,2/1/2021,Industrial Hemp Commodity/Product,1.12,7206.4,27628
Tillamook,2/1/2021,Other,7.98,48272.61,27628
Tillamook,2/1/2021,Usable MJ,54.81,262199.74,27628
Tillamook,2/1/2022,Concentrate/Extract,22.36,119012.4,27628
Tillamook,2/1/2022,Edible/Tincture,15.13,80430.06,27628
Tillamook,2/1/2022,Industrial Hemp Commodity/Product,1.22,6772.31,27628
Tillamook,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.48,24363.87,27628
Tillamook,2/1/2022,Other,5.14,27391.33,27628
Tillamook,2/1/2022,Usable MJ,51.67,210342.97,27628
Tillamook,3/1/2017,Concentrate/Extract,21.3,59939.81,27628
Tillamook,3/1/2017,Edible/Tincture,8.82,26913.78,27628
Tillamook,3/1/2017,Other,2.5,8497.89,27628
Tillamook,3/1/2017,Usable MJ,67.38,232946.21,27628
Tillamook,3/1/2018,Concentrate/Extract,28.77,121252.08,27628
Tillamook,3/1/2018,Edible/Tincture,11.58,51994.37,27628
Tillamook,3/1/2018,Industrial Hemp Commodity/Product,0.13,625.9,27628
Tillamook,3/1/2018,Other,3.88,16891.29,27628
Tillamook,3/1/2018,Usable MJ,55.64,247460.2,27628
Tillamook,3/1/2019,Concentrate/Extract,27.06,136205.66,27628
Tillamook,3/1/2019,Edible/Tincture,13.51,71420.99,27628
Tillamook,3/1/2019,Industrial Hemp Commodity/Product,1.88,10272.61,27628
Tillamook,3/1/2019,Other,8.48,45935.18,27628
Tillamook,3/1/2019,Usable MJ,49.07,266016.43,27628
Tillamook,3/1/2020,Concentrate/Extract,23.29,133645.82,27628
Tillamook,3/1/2020,Edible/Tincture,12.04,71919.63,27628
Tillamook,3/1/2020,Industrial Hemp Commodity/Product,1.02,6431.73,27628
Tillamook,3/1/2020,Other,5.88,32078.67,27628
Tillamook,3/1/2020,Usable MJ,57.77,285189.83,27628
Tillamook,3/1/2021,Concentrate/Extract,22.86,180350.12,27628
Tillamook,3/1/2021,Edible/Tincture,13.6,106457.87,27628
Tillamook,3/1/2021,Industrial Hemp Commodity/Product,1.22,9859.1,27628
Tillamook,3/1/2021,Other,9.01,71752.97,27628
Tillamook,3/1/2021,Usable MJ,53.31,329469.31,27628
Tillamook,3/1/2022,Concentrate/Extract,21.81,137639.45,27628
Tillamook,3/1/2022,Edible/Tincture,15.38,96649.9,27628
Tillamook,3/1/2022,Industrial Hemp Commodity/Product,1.35,8527.94,27628
Tillamook,3/1/2022,Inhalable Product with Non-Cannabis Additives,4.81,30959.54,27628
Tillamook,3/1/2022,Other,4.87,31214.94,27628
Tillamook,3/1/2022,Usable MJ,51.78,247712.07,27628
Tillamook,4/1/2017,Concentrate/Extract,22.04,66424.11,27628
Tillamook,4/1/2017,Edible/Tincture,10.23,34579.4,27628
Tillamook,4/1/2017,Other,2.3,8313.3,27628
Tillamook,4/1/2017,Usable MJ,65.43,239168.83,27628
Tillamook,4/1/2018,Concentrate/Extract,29.45,124976.86,27628
Tillamook,4/1/2018,Edible/Tincture,12.15,53680.37,27628
Tillamook,4/1/2018,Industrial Hemp Commodity/Product,0.4,1946.12,27628
Tillamook,4/1/2018,Other,4.25,18645.38,27628
Tillamook,4/1/2018,Usable MJ,53.76,236236.6,27628
Tillamook,4/1/2019,Concentrate/Extract,27.05,134100.8,27628
Tillamook,4/1/2019,Edible/Tincture,13.16,67824.94,27628
Tillamook,4/1/2019,Industrial Hemp Commodity/Product,2.04,10827.42,27628
Tillamook,4/1/2019,Other,8.19,43106.12,27628
Tillamook,4/1/2019,Usable MJ,49.56,236736.69,27628
Tillamook,4/1/2020,Concentrate/Extract,23.83,134067.86,27628
Tillamook,4/1/2020,Edible/Tincture,10.56,60484.38,27628
Tillamook,4/1/2020,Industrial Hemp Commodity/Product,0.81,4998.93,27628
Tillamook,4/1/2020,Other,5.01,27827.74,27628
Tillamook,4/1/2020,Usable MJ,59.78,285981,27628
Tillamook,4/1/2021,Concentrate/Extract,21.53,173588.37,27628
Tillamook,4/1/2021,Edible/Tincture,14.08,112979.59,27628
Tillamook,4/1/2021,Industrial Hemp Commodity/Product,1.17,9365.86,27628
Tillamook,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.82,23180.28,27628
Tillamook,4/1/2021,Other,6.59,52095.21,27628
Tillamook,4/1/2021,Usable MJ,53.8,337598.25,27628
Tillamook,4/1/2022,Concentrate/Extract,20.59,129267.16,27628
Tillamook,4/1/2022,Edible/Tincture,16.76,103998.99,27628
Tillamook,4/1/2022,Industrial Hemp Commodity/Product,1.44,9359.04,27628
Tillamook,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.66,30011.33,27628
Tillamook,4/1/2022,Other,5.78,36977.8,27628
Tillamook,4/1/2022,Usable MJ,50.77,244329.49,27628
Tillamook,5/1/2017,Concentrate/Extract,21.58,71065.19,27628
Tillamook,5/1/2017,Edible/Tincture,10.44,39979.1,27628
Tillamook,5/1/2017,Other,2.71,10856.3,27628
Tillamook,5/1/2017,Usable MJ,65.27,246678.36,27628
Tillamook,5/1/2018,Concentrate/Extract,28.57,130059.08,27628
Tillamook,5/1/2018,Edible/Tincture,12.19,58381.12,27628
Tillamook,5/1/2018,Industrial Hemp Commodity/Product,0.73,3775.08,27628
Tillamook,5/1/2018,Other,4.93,23677.93,27628
Tillamook,5/1/2018,Usable MJ,53.58,260770.68,27628
Tillamook,5/1/2019,Concentrate/Extract,25.63,135279.88,27628
Tillamook,5/1/2019,Edible/Tincture,12.82,69440.4,27628
Tillamook,5/1/2019,Industrial Hemp Commodity/Product,2.06,11881.7,27628
Tillamook,5/1/2019,Other,9.26,52137.51,27628
Tillamook,5/1/2019,Usable MJ,50.23,240618.09,27628
Tillamook,5/1/2020,Concentrate/Extract,22.88,148252.67,27628
Tillamook,5/1/2020,Edible/Tincture,10.71,70576.15,27628
Tillamook,5/1/2020,Industrial Hemp Commodity/Product,1.22,8603.83,27628
Tillamook,5/1/2020,Other,6.16,39347.04,27628
Tillamook,5/1/2020,Usable MJ,59.02,316614.55,27628
Tillamook,5/1/2021,Concentrate/Extract,21.23,165109.07,27628
Tillamook,5/1/2021,Edible/Tincture,13.97,107618.61,27628
Tillamook,5/1/2021,Industrial Hemp Commodity/Product,1.31,10606.35,27628
Tillamook,5/1/2021,Inhalable Product with Non-Cannabis Additives,2.83,21773.26,27628
Tillamook,5/1/2021,Other,6.28,49543.43,27628
Tillamook,5/1/2021,Usable MJ,54.38,330231.66,27628
Tillamook,6/1/2017,Concentrate/Extract,22.1,84704.11,27628
Tillamook,6/1/2017,Edible/Tincture,11.62,51300.67,27628
Tillamook,6/1/2017,Other,2.7,12372.93,27628
Tillamook,6/1/2017,Usable MJ,63.58,281334.89,27628
Tillamook,6/1/2018,Concentrate/Extract,28.55,149465.9,27628
Tillamook,6/1/2018,Edible/Tincture,13.95,77131.94,27628
Tillamook,6/1/2018,Industrial Hemp Commodity/Product,1.23,6980.84,27628
Tillamook,6/1/2018,Other,4.69,26181.11,27628
Tillamook,6/1/2018,Usable MJ,51.59,283904.21,27628
Tillamook,6/1/2019,Concentrate/Extract,24.41,143681.62,27628
Tillamook,6/1/2019,Edible/Tincture,14.15,86861.44,27628
Tillamook,6/1/2019,Industrial Hemp Commodity/Product,2.23,14426.38,27628
Tillamook,6/1/2019,Other,8.57,53423.97,27628
Tillamook,6/1/2019,Usable MJ,50.65,261459.33,27628
Tillamook,6/1/2020,Concentrate/Extract,22.74,164854.28,27628
Tillamook,6/1/2020,Edible/Tincture,12.07,88312.29,27628
Tillamook,6/1/2020,Industrial Hemp Commodity/Product,1.19,8928.22,27628
Tillamook,6/1/2020,Other,4.97,37384.49,27628
Tillamook,6/1/2020,Usable MJ,59.03,345113.81,27628
Tillamook,6/1/2021,Concentrate/Extract,20.65,167371.94,27628
Tillamook,6/1/2021,Edible/Tincture,14.24,115726.73,27628
Tillamook,6/1/2021,Industrial Hemp Commodity/Product,1.33,10996.62,27628
Tillamook,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.44,27993.99,27628
Tillamook,6/1/2021,Other,6.02,49760.57,27628
Tillamook,6/1/2021,Usable MJ,54.32,343203.53,27628
Tillamook,7/1/2017,Concentrate/Extract,23.73,106999.69,27628
Tillamook,7/1/2017,Edible/Tincture,13.11,71615.2,27628
Tillamook,7/1/2017,Other,2.83,15276.9,27628
Tillamook,7/1/2017,Usable MJ,60.32,324213.45,27628
Tillamook,7/1/2018,Concentrate/Extract,28.39,187128.04,27628
Tillamook,7/1/2018,Edible/Tincture,14.91,103263.78,27628
Tillamook,7/1/2018,Industrial Hemp Commodity/Product,1.31,9214.88,27628
Tillamook,7/1/2018,Other,5.16,36280.81,27628
Tillamook,7/1/2018,Usable MJ,50.22,340662.08,27628
Tillamook,7/1/2019,Concentrate/Extract,24.54,173044.38,27628
Tillamook,7/1/2019,Edible/Tincture,14.24,104632.66,27628
Tillamook,7/1/2019,Industrial Hemp Commodity/Product,2.63,20163.35,27628
Tillamook,7/1/2019,Other,8.44,62910.05,27628
Tillamook,7/1/2019,Usable MJ,50.14,295604.58,27628
Tillamook,7/1/2020,Concentrate/Extract,22.07,188734.41,27628
Tillamook,7/1/2020,Edible/Tincture,12.74,109944.9,27628
Tillamook,7/1/2020,Industrial Hemp Commodity/Product,1.36,12324.84,27628
Tillamook,7/1/2020,Other,6,51388.42,27628
Tillamook,7/1/2020,Usable MJ,57.82,383634.26,27628
Tillamook,7/1/2021,Concentrate/Extract,21.74,185219.16,27628
Tillamook,7/1/2021,Edible/Tincture,15.75,136463.2,27628
Tillamook,7/1/2021,Industrial Hemp Commodity/Product,1.36,12071.73,27628
Tillamook,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.07,26559.37,27628
Tillamook,7/1/2021,Other,6.62,57726.68,27628
Tillamook,7/1/2021,Usable MJ,51.47,337304.5,27628
Tillamook,8/1/2017,Concentrate/Extract,23.1,115330.42,27628
Tillamook,8/1/2017,Edible/Tincture,13.52,77275.24,27628
Tillamook,8/1/2017,Other,3.11,17678.33,27628
Tillamook,8/1/2017,Usable MJ,60.27,337504.57,27628
Tillamook,8/1/2018,Concentrate/Extract,27.39,184120.55,27628
Tillamook,8/1/2018,Edible/Tincture,13.6,96903.14,27628
Tillamook,8/1/2018,Industrial Hemp Commodity/Product,1.34,9954.54,27628
Tillamook,8/1/2018,Other,6.9,49126.48,27628
Tillamook,8/1/2018,Usable MJ,50.77,358564.04,27628
Tillamook,8/1/2019,Concentrate/Extract,23.51,172098.71,27628
Tillamook,8/1/2019,Edible/Tincture,13.68,104212.41,27628
Tillamook,8/1/2019,Industrial Hemp Commodity/Product,2.25,17757.42,27628
Tillamook,8/1/2019,Other,9.13,70366.87,27628
Tillamook,8/1/2019,Usable MJ,51.43,317377.49,27628
Tillamook,8/1/2020,Concentrate/Extract,20.75,177605.13,27628
Tillamook,8/1/2020,Edible/Tincture,12.92,110299.26,27628
Tillamook,8/1/2020,Industrial Hemp Commodity/Product,1.06,9420.46,27628
Tillamook,8/1/2020,Other,7.38,62904.99,27628
Tillamook,8/1/2020,Usable MJ,57.88,380099.64,27628
Tillamook,8/1/2021,Concentrate/Extract,21.88,182550.34,27628
Tillamook,8/1/2021,Edible/Tincture,15.91,132163.14,27628
Tillamook,8/1/2021,Industrial Hemp Commodity/Product,1.15,9922.57,27628
Tillamook,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.47,29327.05,27628
Tillamook,8/1/2021,Other,5.72,48091.11,27628
Tillamook,8/1/2021,Usable MJ,51.88,326616.34,27628
Tillamook,9/1/2017,Concentrate/Extract,23.84,112001.21,27628
Tillamook,9/1/2017,Edible/Tincture,12.35,64958.97,27628
Tillamook,9/1/2017,Other,2.98,15720.34,27628
Tillamook,9/1/2017,Usable MJ,60.82,320994.31,27628
Tillamook,9/1/2018,Concentrate/Extract,26.38,149775.03,27628
Tillamook,9/1/2018,Edible/Tincture,14.02,85284.9,27628
Tillamook,9/1/2018,Industrial Hemp Commodity/Product,1.46,9333.9,27628
Tillamook,9/1/2018,Other,6.71,38791.14,27628
Tillamook,9/1/2018,Usable MJ,51.43,312963.59,27628
Tillamook,9/1/2019,Concentrate/Extract,21.33,127518.48,27628
Tillamook,9/1/2019,Edible/Tincture,13.03,81091.43,27628
Tillamook,9/1/2019,Industrial Hemp Commodity/Product,2.27,14720.99,27628
Tillamook,9/1/2019,Other,9.03,56404.56,27628
Tillamook,9/1/2019,Usable MJ,54.34,280358.48,27628
Tillamook,9/1/2020,Concentrate/Extract,21,157317.1,27628
Tillamook,9/1/2020,Edible/Tincture,12.59,95263.52,27628
Tillamook,9/1/2020,Industrial Hemp Commodity/Product,1.01,8091.82,27628
Tillamook,9/1/2020,Other,7.15,53067.33,27628
Tillamook,9/1/2020,Usable MJ,58.25,337961.64,27628
Tillamook,9/1/2021,Concentrate/Extract,21.05,159992.49,27628
Tillamook,9/1/2021,Edible/Tincture,15.61,118042.34,27628
Tillamook,9/1/2021,Industrial Hemp Commodity/Product,1.07,8550.39,27628
Tillamook,9/1/2021,Inhalable Product with Non-Cannabis Additives,3.78,29439.33,27628
Tillamook,9/1/2021,Other,6.1,47445.19,27628
Tillamook,9/1/2021,Usable MJ,52.4,305340.12,27628
Umatilla,10/1/2017,Concentrate/Extract,29.86,142832.45,80463
Umatilla,10/1/2017,Edible/Tincture,6.34,34436.24,80463
Umatilla,10/1/2017,Other,1.78,9043.87,80463
Umatilla,10/1/2017,Usable MJ,62.03,328723.6,80463
Umatilla,10/1/2018,Concentrate/Extract,32.02,239361.87,80463
Umatilla,10/1/2018,Edible/Tincture,7.53,60845.89,80463
Umatilla,10/1/2018,Industrial Hemp Commodity/Product,1.93,16058.2,80463
Umatilla,10/1/2018,Other,6.93,55614.5,80463
Umatilla,10/1/2018,Usable MJ,51.59,415936.2,80463
Umatilla,10/1/2019,Concentrate/Extract,32.52,302819.34,80463
Umatilla,10/1/2019,Edible/Tincture,7.26,70212.61,80463
Umatilla,10/1/2019,Industrial Hemp Commodity/Product,1.59,15432.53,80463
Umatilla,10/1/2019,Other,4.65,44562.4,80463
Umatilla,10/1/2019,Usable MJ,53.98,425125.42,80463
Umatilla,10/1/2020,Concentrate/Extract,35,485442.32,80463
Umatilla,10/1/2020,Edible/Tincture,7.3,105806.95,80463
Umatilla,10/1/2020,Industrial Hemp Commodity/Product,0.58,8233.98,80463
Umatilla,10/1/2020,Other,6.55,93849.43,80463
Umatilla,10/1/2020,Usable MJ,50.56,565201.68,80463
Umatilla,10/1/2021,Concentrate/Extract,31.72,435887.58,80463
Umatilla,10/1/2021,Edible/Tincture,8.72,122776.01,80463
Umatilla,10/1/2021,Industrial Hemp Commodity/Product,0.58,8188.5,80463
Umatilla,10/1/2021,Inhalable Product with Non-Cannabis Additives,5.65,79668.41,80463
Umatilla,10/1/2021,Other,6.51,88826.73,80463
Umatilla,10/1/2021,Usable MJ,46.82,494753.77,80463
Umatilla,11/1/2017,Concentrate/Extract,33.07,154985.25,80463
Umatilla,11/1/2017,Edible/Tincture,6.43,33098.62,80463
Umatilla,11/1/2017,Other,2.12,10249.27,80463
Umatilla,11/1/2017,Usable MJ,58.39,295065.68,80463
Umatilla,11/1/2018,Concentrate/Extract,29.82,208482.82,80463
Umatilla,11/1/2018,Edible/Tincture,7.74,58110.07,80463
Umatilla,11/1/2018,Industrial Hemp Commodity/Product,2.18,16382.91,80463
Umatilla,11/1/2018,Other,10.2,76007.69,80463
Umatilla,11/1/2018,Usable MJ,50.06,372551.26,80463
Umatilla,11/1/2019,Concentrate/Extract,34.41,319711.51,80463
Umatilla,11/1/2019,Edible/Tincture,7.46,72646.37,80463
Umatilla,11/1/2019,Industrial Hemp Commodity/Product,1.18,11530.43,80463
Umatilla,11/1/2019,Other,3.8,37000.25,80463
Umatilla,11/1/2019,Usable MJ,53.15,432968.62,80463
Umatilla,11/1/2020,Concentrate/Extract,35.91,424411.04,80463
Umatilla,11/1/2020,Edible/Tincture,8.19,101055.14,80463
Umatilla,11/1/2020,Industrial Hemp Commodity/Product,0.67,8463.81,80463
Umatilla,11/1/2020,Other,7.83,96310.89,80463
Umatilla,11/1/2020,Usable MJ,47.4,448257.24,80463
Umatilla,11/1/2021,Concentrate/Extract,32.33,394892.11,80463
Umatilla,11/1/2021,Edible/Tincture,8.92,111595.99,80463
Umatilla,11/1/2021,Industrial Hemp Commodity/Product,0.69,8600.33,80463
Umatilla,11/1/2021,Inhalable Product with Non-Cannabis Additives,5.1,64363.66,80463
Umatilla,11/1/2021,Other,7.64,93423.77,80463
Umatilla,11/1/2021,Usable MJ,45.32,426193.02,80463
Umatilla,1/1/2018,Concentrate/Extract,35.07,170264.12,80463
Umatilla,1/1/2018,Edible/Tincture,5.92,30538.35,80463
Umatilla,1/1/2018,Other,2.45,10177.49,80463
Umatilla,1/1/2018,Usable MJ,56.56,287887.86,80463
Umatilla,1/1/2019,Concentrate/Extract,31.08,226407.72,80463
Umatilla,1/1/2019,Edible/Tincture,6.45,48193.88,80463
Umatilla,1/1/2019,Industrial Hemp Commodity/Product,1.66,12466.13,80463
Umatilla,1/1/2019,Other,11.35,84442.31,80463
Umatilla,1/1/2019,Usable MJ,49.46,370282.61,80463
Umatilla,1/1/2020,Concentrate/Extract,35.57,325739.31,80463
Umatilla,1/1/2020,Edible/Tincture,6.55,61917.15,80463
Umatilla,1/1/2020,Industrial Hemp Commodity/Product,1.01,9705.97,80463
Umatilla,1/1/2020,Other,3.78,35365.01,80463
Umatilla,1/1/2020,Usable MJ,53.08,412440.45,80463
Umatilla,1/1/2021,Concentrate/Extract,35.74,505969.04,80463
Umatilla,1/1/2021,Edible/Tincture,7.55,110629,80463
Umatilla,1/1/2021,Industrial Hemp,0.01,137.49,80463
Umatilla,1/1/2021,Industrial Hemp Commodity/Product,0.73,10702.18,80463
Umatilla,1/1/2021,Other,8.41,121428.84,80463
Umatilla,1/1/2021,Usable MJ,47.57,526890.21,80463
Umatilla,1/1/2022,Concentrate/Extract,32.52,382882.83,80463
Umatilla,1/1/2022,Edible/Tincture,9.01,107666.1,80463
Umatilla,1/1/2022,Industrial Hemp Commodity/Product,0.61,7366.21,80463
Umatilla,1/1/2022,Inhalable Product with Non-Cannabis Additives,5.18,62599.78,80463
Umatilla,1/1/2022,Other,6.3,72846.04,80463
Umatilla,1/1/2022,Usable MJ,46.38,427340.2,80463
Umatilla,12/1/2017,Concentrate/Extract,34.76,171376.33,80463
Umatilla,12/1/2017,Edible/Tincture,6.62,34492.17,80463
Umatilla,12/1/2017,Other,2.03,10012.41,80463
Umatilla,12/1/2017,Usable MJ,56.6,295820.93,80463
Umatilla,12/1/2018,Concentrate/Extract,32.41,232322.11,80463
Umatilla,12/1/2018,Edible/Tincture,7.24,53475.68,80463
Umatilla,12/1/2018,Industrial Hemp Commodity/Product,2.29,17345.77,80463
Umatilla,12/1/2018,Other,8.59,64757.5,80463
Umatilla,12/1/2018,Usable MJ,49.47,368674.26,80463
Umatilla,12/1/2019,Concentrate/Extract,34.43,309553.51,80463
Umatilla,12/1/2019,Edible/Tincture,7.38,69532.1,80463
Umatilla,12/1/2019,Industrial Hemp Commodity/Product,1.03,9890.98,80463
Umatilla,12/1/2019,Other,4.35,40565.83,80463
Umatilla,12/1/2019,Usable MJ,52.81,411333.75,80463
Umatilla,12/1/2020,Concentrate/Extract,34.67,445117.65,80463
Umatilla,12/1/2020,Edible/Tincture,8.02,106804.95,80463
Umatilla,12/1/2020,Industrial Hemp,0.01,82.5,80463
Umatilla,12/1/2020,Industrial Hemp Commodity/Product,0.68,9163.11,80463
Umatilla,12/1/2020,Other,8.56,112117.94,80463
Umatilla,12/1/2020,Usable MJ,48.06,487207.5,80463
Umatilla,12/1/2021,Concentrate/Extract,31.74,400014.6,80463
Umatilla,12/1/2021,Edible/Tincture,9.19,117631.6,80463
Umatilla,12/1/2021,Industrial Hemp Commodity/Product,0.57,7276.95,80463
Umatilla,12/1/2021,Inhalable Product with Non-Cannabis Additives,5.25,67436.29,80463
Umatilla,12/1/2021,Other,7.49,93235.21,80463
Umatilla,12/1/2021,Usable MJ,45.76,443278.17,80463
Umatilla,2/1/2018,Concentrate/Extract,35.17,190262.91,80463
Umatilla,2/1/2018,Edible/Tincture,6.18,35059.14,80463
Umatilla,2/1/2018,Other,2.35,11474.7,80463
Umatilla,2/1/2018,Usable MJ,56.3,321256.1,80463
Umatilla,2/1/2019,Concentrate/Extract,31.18,209389.73,80463
Umatilla,2/1/2019,Edible/Tincture,6.02,42927.33,80463
Umatilla,2/1/2019,Industrial Hemp Commodity/Product,1.78,12754.47,80463
Umatilla,2/1/2019,Other,11.3,80935.48,80463
Umatilla,2/1/2019,Usable MJ,49.71,356072.25,80463
Umatilla,2/1/2020,Concentrate/Extract,35.31,336985.21,80463
Umatilla,2/1/2020,Edible/Tincture,6.96,69017.03,80463
Umatilla,2/1/2020,Industrial Hemp Commodity/Product,0.91,8940.54,80463
Umatilla,2/1/2020,Other,4.6,44034.41,80463
Umatilla,2/1/2020,Usable MJ,52.22,424288.14,80463
Umatilla,2/1/2021,Concentrate/Extract,34.61,408516.5,80463
Umatilla,2/1/2021,Edible/Tincture,7.35,90594.11,80463
Umatilla,2/1/2021,Industrial Hemp Commodity/Product,0.81,10056.99,80463
Umatilla,2/1/2021,Other,9.16,111290.69,80463
Umatilla,2/1/2021,Usable MJ,48.07,451851.37,80463
Umatilla,2/1/2022,Concentrate/Extract,31.94,367393.43,80463
Umatilla,2/1/2022,Edible/Tincture,9.06,105650.48,80463
Umatilla,2/1/2022,Industrial Hemp Commodity/Product,0.69,7672.51,80463
Umatilla,2/1/2022,Inhalable Product with Non-Cannabis Additives,6,70528.52,80463
Umatilla,2/1/2022,Other,6.93,78048.74,80463
Umatilla,2/1/2022,Usable MJ,45.38,396960.79,80463
Umatilla,3/1/2017,Concentrate/Extract,18.92,26170.16,80463
Umatilla,3/1/2017,Edible/Tincture,11.01,15561.34,80463
Umatilla,3/1/2017,Other,5.03,6673.53,80463
Umatilla,3/1/2017,Usable MJ,65.03,92403.38,80463
Umatilla,3/1/2018,Concentrate/Extract,34.99,237074.69,80463
Umatilla,3/1/2018,Edible/Tincture,6.59,47861.8,80463
Umatilla,3/1/2018,Other,2.34,16673.49,80463
Umatilla,3/1/2018,Usable MJ,56.08,408024.73,80463
Umatilla,3/1/2019,Concentrate/Extract,32.23,289078.56,80463
Umatilla,3/1/2019,Edible/Tincture,6.9,66902.71,80463
Umatilla,3/1/2019,Industrial Hemp Commodity/Product,2.06,19662.53,80463
Umatilla,3/1/2019,Other,10.56,102551.9,80463
Umatilla,3/1/2019,Usable MJ,48.24,463123.74,80463
Umatilla,3/1/2020,Concentrate/Extract,34.26,388598.89,80463
Umatilla,3/1/2020,Edible/Tincture,7.54,87623.49,80463
Umatilla,3/1/2020,Industrial Hemp Commodity/Product,0.78,8941.03,80463
Umatilla,3/1/2020,Other,4.79,54092.15,80463
Umatilla,3/1/2020,Usable MJ,52.63,516258.23,80463
Umatilla,3/1/2021,Concentrate/Extract,34.53,650484.15,80463
Umatilla,3/1/2021,Edible/Tincture,7.64,149754.1,80463
Umatilla,3/1/2021,Industrial Hemp Commodity/Product,0.79,15345.94,80463
Umatilla,3/1/2021,Other,10.27,197976.19,80463
Umatilla,3/1/2021,Usable MJ,46.77,697755.4,80463
Umatilla,3/1/2022,Concentrate/Extract,30.62,420265.22,80463
Umatilla,3/1/2022,Edible/Tincture,9.12,126838.52,80463
Umatilla,3/1/2022,Industrial Hemp Commodity/Product,0.61,8424.02,80463
Umatilla,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.83,81772.63,80463
Umatilla,3/1/2022,Other,8.16,110566.05,80463
Umatilla,3/1/2022,Usable MJ,45.65,476577.54,80463
Umatilla,4/1/2017,Concentrate/Extract,20.23,50643.84,80463
Umatilla,4/1/2017,Edible/Tincture,8.81,23073.15,80463
Umatilla,4/1/2017,Other,5.53,11959.86,80463
Umatilla,4/1/2017,Usable MJ,65.43,171699.4,80463
Umatilla,4/1/2018,Concentrate/Extract,34.04,219715.17,80463
Umatilla,4/1/2018,Edible/Tincture,6.96,48368.79,80463
Umatilla,4/1/2018,Industrial Hemp Commodity/Product,0.16,1151.01,80463
Umatilla,4/1/2018,Other,3.44,24006.68,80463
Umatilla,4/1/2018,Usable MJ,55.4,383925.77,80463
Umatilla,4/1/2019,Concentrate/Extract,32.96,289860.76,80463
Umatilla,4/1/2019,Edible/Tincture,6.9,63864.24,80463
Umatilla,4/1/2019,Industrial Hemp Commodity/Product,1.51,13761.5,80463
Umatilla,4/1/2019,Other,9.11,82331.24,80463
Umatilla,4/1/2019,Usable MJ,49.52,413012.6,80463
Umatilla,4/1/2020,Concentrate/Extract,34.15,440226.68,80463
Umatilla,4/1/2020,Edible/Tincture,7.07,95738.23,80463
Umatilla,4/1/2020,Industrial Hemp Commodity/Product,0.59,8015.19,80463
Umatilla,4/1/2020,Other,5.7,76540.23,80463
Umatilla,4/1/2020,Usable MJ,52.48,589411.79,80463
Umatilla,4/1/2021,Concentrate/Extract,32.48,518747.75,80463
Umatilla,4/1/2021,Edible/Tincture,7.99,130886.41,80463
Umatilla,4/1/2021,Industrial Hemp Commodity/Product,0.77,12577.16,80463
Umatilla,4/1/2021,Inhalable Product with Non-Cannabis Additives,3.67,59997.07,80463
Umatilla,4/1/2021,Other,7.58,121172.44,80463
Umatilla,4/1/2021,Usable MJ,47.51,594111.14,80463
Umatilla,4/1/2022,Concentrate/Extract,30.42,423395.3,80463
Umatilla,4/1/2022,Edible/Tincture,10.09,142779.85,80463
Umatilla,4/1/2022,Industrial Hemp Commodity/Product,0.59,8348.27,80463
Umatilla,4/1/2022,Inhalable Product with Non-Cannabis Additives,6.26,89223.71,80463
Umatilla,4/1/2022,Other,7.96,107521.77,80463
Umatilla,4/1/2022,Usable MJ,44.69,478900.78,80463
Umatilla,5/1/2017,Concentrate/Extract,22.39,66161.43,80463
Umatilla,5/1/2017,Edible/Tincture,8.15,27578.73,80463
Umatilla,5/1/2017,Other,3.69,10650.83,80463
Umatilla,5/1/2017,Usable MJ,65.77,224646.79,80463
