county,date,product,marketshare,sales
Multnomah,1/1/2022,Edible/Tincture,12.65,2419536.98
Multnomah,1/1/2022,Industrial Hemp,0,267.24
Multnomah,1/1/2022,Industrial Hemp Commodity/Product,0.56,108727.22
Multnomah,1/1/2022,Inhalable Product with Non-Cannabis Additives,1.84,351351.65
Multnomah,1/1/2022,Other,4.5,871632.19
Multnomah,1/1/2022,Usable MJ,59.46,8825375.91
Multnomah,12/1/2016,Concentrate/Extract,19.35,519654.18
Multnomah,12/1/2016,Edible/Tincture,9.85,292118.72
Multnomah,12/1/2016,Other,2.9,80436.41
Multnomah,12/1/2016,Usable MJ,67.9,2078942.77
Multnomah,12/1/2017,Concentrate/Extract,24.64,3078856.52
Multnomah,12/1/2017,Edible/Tincture,10.87,1465605.65
Multnomah,12/1/2017,Industrial Hemp Commodity/Product,0,35
Multnomah,12/1/2017,Other,2.02,236266.12
Multnomah,12/1/2017,Usable MJ,62.48,8369899.83
Multnomah,12/1/2018,Concentrate/Extract,24.1,3365362.04
Multnomah,12/1/2018,Edible/Tincture,12.92,1986954.72
Multnomah,12/1/2018,Industrial Hemp Commodity/Product,1.07,170323.88
Multnomah,12/1/2018,Other,7.56,1137150.51
Multnomah,12/1/2018,Usable MJ,54.34,8321541.98
Multnomah,12/1/2019,Concentrate/Extract,21.93,3766942.26
Multnomah,12/1/2019,Edible/Tincture,12,2185577.16
Multnomah,12/1/2019,Industrial Hemp,0,479.75
Multnomah,12/1/2019,Industrial Hemp Commodity/Product,0.88,165402.7
Multnomah,12/1/2019,Other,4.14,738976.5
Multnomah,12/1/2019,Usable MJ,61.05,8756053.95
Multnomah,12/1/2020,Concentrate/Extract,20.96,4817309.7
Multnomah,12/1/2020,Edible/Tincture,10.39,2540454.91
Multnomah,12/1/2020,Industrial Hemp,0,811.05
Multnomah,12/1/2020,Industrial Hemp Commodity/Product,0.54,133917.04
Multnomah,12/1/2020,Other,4.03,990828.17
Multnomah,12/1/2020,Usable MJ,64.08,11736175.25
Multnomah,12/1/2021,Concentrate/Extract,21.09,4128666.44
Multnomah,12/1/2021,Edible/Tincture,13.02,2677129.89
Multnomah,12/1/2021,Industrial Hemp,0,381
Multnomah,12/1/2021,Industrial Hemp Commodity/Product,0.55,114853.44
Multnomah,12/1/2021,Inhalable Product with Non-Cannabis Additives,1.85,379437.51
Multnomah,12/1/2021,Other,4.78,996996.17
Multnomah,12/1/2021,Usable MJ,58.71,9258784.5
Multnomah,2/1/2017,Concentrate/Extract,19.38,1840131.09
Multnomah,2/1/2017,Edible/Tincture,7.58,798983.12
Multnomah,2/1/2017,Other,1.5,130243.14
Multnomah,2/1/2017,Usable MJ,71.54,7869602.96
Multnomah,2/1/2018,Concentrate/Extract,25.27,2984884.16
Multnomah,2/1/2018,Edible/Tincture,10.38,1314827.66
Multnomah,2/1/2018,Industrial Hemp Commodity/Product,0,105
Multnomah,2/1/2018,Other,2.2,245777.79
Multnomah,2/1/2018,Usable MJ,62.15,7814215.68
Multnomah,2/1/2019,Concentrate/Extract,24.46,3156504.81
Multnomah,2/1/2019,Edible/Tincture,12,1678577.76
Multnomah,2/1/2019,Industrial Hemp Commodity/Product,1,146163.13
Multnomah,2/1/2019,Other,7.48,1034137.13
Multnomah,2/1/2019,Usable MJ,55.05,7573607.93
Multnomah,2/1/2020,Concentrate/Extract,22.48,3851728.51
Multnomah,2/1/2020,Edible/Tincture,11.04,1988236.15
Multnomah,2/1/2020,Industrial Hemp,0.01,940.69
Multnomah,2/1/2020,Industrial Hemp Commodity/Product,0.78,143866.56
Multnomah,2/1/2020,Other,4.03,709103.33
Multnomah,2/1/2020,Usable MJ,61.67,8597552.05
Multnomah,2/1/2021,Concentrate/Extract,20.53,4269321.05
Multnomah,2/1/2021,Edible/Tincture,9.87,2132195.93
Multnomah,2/1/2021,Industrial Hemp,0,602.91
Multnomah,2/1/2021,Industrial Hemp Commodity/Product,0.51,112271.77
Multnomah,2/1/2021,Other,4.03,885694.89
Multnomah,2/1/2021,Usable MJ,65.06,10610932.72
Multnomah,2/1/2022,Concentrate/Extract,20.76,3610858.37
Multnomah,2/1/2022,Edible/Tincture,12.44,2260316.39
Multnomah,2/1/2022,Industrial Hemp,0,159.94
Multnomah,2/1/2022,Industrial Hemp Commodity/Product,0.54,99656.87
Multnomah,2/1/2022,Inhalable Product with Non-Cannabis Additives,1.99,358196.51
Multnomah,2/1/2022,Other,4.6,840565.58
Multnomah,2/1/2022,Usable MJ,59.68,8390598.47
Multnomah,3/1/2017,Concentrate/Extract,19.46,2160795.07
Multnomah,3/1/2017,Edible/Tincture,8.85,1088317.26
Multnomah,3/1/2017,Other,1.35,138256.62
Multnomah,3/1/2017,Usable MJ,70.35,8831497.9
Multnomah,3/1/2018,Concentrate/Extract,25.87,3599169.09
Multnomah,3/1/2018,Edible/Tincture,11.04,1645969.45
Multnomah,3/1/2018,Industrial Hemp Commodity/Product,0.13,19248.37
Multnomah,3/1/2018,Other,2.4,324297.42
Multnomah,3/1/2018,Usable MJ,60.57,8897343.92
Multnomah,3/1/2019,Concentrate/Extract,25.09,3803635.17
Multnomah,3/1/2019,Edible/Tincture,12.2,1980555.68
Multnomah,3/1/2019,Industrial Hemp Commodity/Product,1.08,179673.73
Multnomah,3/1/2019,Other,7.1,1132842.93
Multnomah,3/1/2019,Usable MJ,54.52,8646499.33
Multnomah,3/1/2020,Concentrate/Extract,20.92,4352733.57
Multnomah,3/1/2020,Edible/Tincture,11.74,2540139.9
Multnomah,3/1/2020,Industrial Hemp,0.01,1267.03
Multnomah,3/1/2020,Industrial Hemp Commodity/Product,0.72,161216.72
Multnomah,3/1/2020,Other,3.81,816882.43
Multnomah,3/1/2020,Usable MJ,62.8,10775643.74
Multnomah,3/1/2021,Concentrate/Extract,19.78,4967875
Multnomah,3/1/2021,Edible/Tincture,9.73,2574069.7
Multnomah,3/1/2021,Industrial Hemp,0,515.33
Multnomah,3/1/2021,Industrial Hemp Commodity/Product,0.55,147635.06
Multnomah,3/1/2021,Other,5.19,1380070.76
Multnomah,3/1/2021,Usable MJ,64.76,12510947.25
Multnomah,3/1/2022,Concentrate/Extract,20.79,3978996.37
Multnomah,3/1/2022,Edible/Tincture,12.52,2512779.1
Multnomah,3/1/2022,Industrial Hemp,0,197.49
Multnomah,3/1/2022,Industrial Hemp Commodity/Product,0.54,110637.61
Multnomah,3/1/2022,Inhalable Product with Non-Cannabis Additives,2.05,407431.67
Multnomah,3/1/2022,Other,4.85,980196.83
Multnomah,3/1/2022,Usable MJ,59.25,9096455.02
Multnomah,4/1/2017,Concentrate/Extract,19.74,2240617.47
Multnomah,4/1/2017,Edible/Tincture,9.33,1160753.47
Multnomah,4/1/2017,Other,1.76,193633.22
Multnomah,4/1/2017,Usable MJ,69.18,8780544.54
Multnomah,4/1/2018,Concentrate/Extract,26.22,3588367.64
Multnomah,4/1/2018,Edible/Tincture,11.37,1676136.11
Multnomah,4/1/2018,Industrial Hemp Commodity/Product,0.29,44049.24
Multnomah,4/1/2018,Other,3.08,428242.63
Multnomah,4/1/2018,Usable MJ,59.04,8598379.36
Multnomah,4/1/2019,Concentrate/Extract,24.99,3860563.32
Multnomah,4/1/2019,Edible/Tincture,11.9,1951737.41
Multnomah,4/1/2019,Industrial Hemp Commodity/Product,0.97,163822.51
Multnomah,4/1/2019,Other,7.28,1169611.17
Multnomah,4/1/2019,Usable MJ,54.86,7901891.23
Multnomah,4/1/2020,Concentrate/Extract,19.66,4254035.17
Multnomah,4/1/2020,Edible/Tincture,9.73,2178599.2
Multnomah,4/1/2020,Industrial Hemp,0,968.52
Multnomah,4/1/2020,Industrial Hemp Commodity/Product,0.54,123519.81
Multnomah,4/1/2020,Other,3.99,890085.84
Multnomah,4/1/2020,Usable MJ,66.08,10964709.87
Multnomah,4/1/2021,Concentrate/Extract,18.82,4829527.78
Multnomah,4/1/2021,Edible/Tincture,9.94,2695340.24
Multnomah,4/1/2021,Industrial Hemp,0,181.17
Multnomah,4/1/2021,Industrial Hemp Commodity/Product,0.53,145619.32
Multnomah,4/1/2021,Inhalable Product with Non-Cannabis Additives,0.93,254084.44
Multnomah,4/1/2021,Other,4.75,1302404
Multnomah,4/1/2021,Usable MJ,65.03,12782679
Multnomah,4/1/2022,Concentrate/Extract,20.93,3996751.46
Multnomah,4/1/2022,Edible/Tincture,13.54,2719391.2
Multnomah,4/1/2022,Industrial Hemp,0,98.09
Multnomah,4/1/2022,Industrial Hemp Commodity/Product,0.53,108331.03
Multnomah,4/1/2022,Inhalable Product with Non-Cannabis Additives,2.01,403061.92
Multnomah,4/1/2022,Other,5.04,1008848.58
Multnomah,4/1/2022,Usable MJ,57.94,8918572.96
Multnomah,5/1/2017,Concentrate/Extract,20.08,2342526.58
Multnomah,5/1/2017,Edible/Tincture,9.22,1183320.34
Multnomah,5/1/2017,Other,2.3,259780.56
Multnomah,5/1/2017,Usable MJ,68.4,8825306.06
Multnomah,5/1/2018,Concentrate/Extract,25.85,3567133.72
Multnomah,5/1/2018,Edible/Tincture,11.36,1692994.11
Multnomah,5/1/2018,Industrial Hemp Commodity/Product,0.47,71155.32
Multnomah,5/1/2018,Other,3.65,513490.05
Multnomah,5/1/2018,Usable MJ,58.67,8555291.35
Multnomah,5/1/2019,Concentrate/Extract,23.98,3867888.15
Multnomah,5/1/2019,Edible/Tincture,11.44,1954413.75
Multnomah,5/1/2019,Industrial Hemp Commodity/Product,0.89,157248.83
Multnomah,5/1/2019,Other,7.52,1267029.32
Multnomah,5/1/2019,Usable MJ,56.17,7944664.99
Multnomah,5/1/2020,Concentrate/Extract,18.29,4675729.73
Multnomah,5/1/2020,Edible/Tincture,8.78,2335920.74
Multnomah,5/1/2020,Industrial Hemp,0.01,1669.44
Multnomah,5/1/2020,Industrial Hemp Commodity/Product,0.51,140712.19
Multnomah,5/1/2020,Other,3.95,1062677.08
Multnomah,5/1/2020,Usable MJ,68.46,12274312.22
Multnomah,5/1/2021,Concentrate/Extract,18.92,4622632.4
Multnomah,5/1/2021,Edible/Tincture,10.06,2598566.55
Multnomah,5/1/2021,Industrial Hemp,0,269.94
Multnomah,5/1/2021,Industrial Hemp Commodity/Product,0.52,136855.59
Multnomah,5/1/2021,Inhalable Product with Non-Cannabis Additives,1.17,304255.12
Multnomah,5/1/2021,Other,4.58,1195493.85
Multnomah,5/1/2021,Usable MJ,64.74,11913651.27
Multnomah,6/1/2017,Concentrate/Extract,20.52,2476764.28
Multnomah,6/1/2017,Edible/Tincture,9.56,1262664.93
Multnomah,6/1/2017,Other,2.16,250465.65
Multnomah,6/1/2017,Usable MJ,67.76,8944612.71
Multnomah,6/1/2018,Concentrate/Extract,26.41,3703024.75
Multnomah,6/1/2018,Edible/Tincture,11.67,1779064.75
Multnomah,6/1/2018,Industrial Hemp Commodity/Product,0.65,102669.9
Multnomah,6/1/2018,Other,3.15,458076.24
Multnomah,6/1/2018,Usable MJ,58.12,8585668.72
Multnomah,6/1/2019,Concentrate/Extract,23.16,3906161.19
Multnomah,6/1/2019,Edible/Tincture,10.93,1962281.56
Multnomah,6/1/2019,Industrial Hemp Commodity/Product,0.91,167625.34
Multnomah,6/1/2019,Other,7.04,1248780.82
Multnomah,6/1/2019,Usable MJ,57.96,8147652.51
Multnomah,6/1/2020,Concentrate/Extract,18.1,4626611.1
Multnomah,6/1/2020,Edible/Tincture,8.23,2173949.09
Multnomah,6/1/2020,Industrial Hemp,0,1121.53
Multnomah,6/1/2020,Industrial Hemp Commodity/Product,0.48,131079.4
Multnomah,6/1/2020,Other,3.03,798309.97
Multnomah,6/1/2020,Usable MJ,70.16,11912385.21
Multnomah,6/1/2021,Concentrate/Extract,18.37,4234588.51
Multnomah,6/1/2021,Edible/Tincture,10.08,2467917.92
Multnomah,6/1/2021,Industrial Hemp,0,397.59
Multnomah,6/1/2021,Industrial Hemp Commodity/Product,0.5,124982.1
Multnomah,6/1/2021,Inhalable Product with Non-Cannabis Additives,1.46,356691.46
Multnomah,6/1/2021,Other,4.28,1059524.71
Multnomah,6/1/2021,Usable MJ,65.31,10997619.93
Multnomah,7/1/2017,Concentrate/Extract,20.5,2634112.89
Multnomah,7/1/2017,Edible/Tincture,9.9,1391637.35
Multnomah,7/1/2017,Industrial Hemp Commodity/Product,0,30.6
Multnomah,7/1/2017,Other,1.84,229636.12
Multnomah,7/1/2017,Usable MJ,67.76,9451369.56
Multnomah,7/1/2018,Concentrate/Extract,26.74,3844391.35
Multnomah,7/1/2018,Edible/Tincture,11.98,1879251.21
Multnomah,7/1/2018,Industrial Hemp Commodity/Product,0.67,107214.74
Multnomah,7/1/2018,Other,3.31,485616.69
Multnomah,7/1/2018,Usable MJ,57.3,8658117.01
Multnomah,7/1/2019,Concentrate/Extract,22.58,4204044.52
Multnomah,7/1/2019,Edible/Tincture,10.44,2073063.83
Multnomah,7/1/2019,Industrial Hemp Commodity/Product,1.04,212272.56
Multnomah,7/1/2019,Other,6.36,1239377.42
Multnomah,7/1/2019,Usable MJ,59.58,8656701.26
Multnomah,7/1/2020,Concentrate/Extract,18.44,4886558.05
Multnomah,7/1/2020,Edible/Tincture,8.52,2371940.47
Multnomah,7/1/2020,Industrial Hemp,0,1251.74
Multnomah,7/1/2020,Industrial Hemp Commodity/Product,0.48,135998.52
Multnomah,7/1/2020,Other,2.88,788959.5
Multnomah,7/1/2020,Usable MJ,69.68,12514524.7
Multnomah,7/1/2021,Concentrate/Extract,19.65,4580236.84
Multnomah,7/1/2021,Edible/Tincture,10.69,2651697.51
Multnomah,7/1/2021,Industrial Hemp,0,350.37
Multnomah,7/1/2021,Industrial Hemp Commodity/Product,0.55,138303.29
Multnomah,7/1/2021,Inhalable Product with Non-Cannabis Additives,1.37,343615.58
Multnomah,7/1/2021,Other,4.02,1008089.02
Multnomah,7/1/2021,Usable MJ,63.72,11275126.31
Multnomah,8/1/2017,Concentrate/Extract,21.47,2938725.21
Multnomah,8/1/2017,Edible/Tincture,10.17,1528363.67
Multnomah,8/1/2017,Other,1.68,224340.57
Multnomah,8/1/2017,Usable MJ,66.67,9824802.75
Multnomah,8/1/2018,Concentrate/Extract,25.89,3910668.65
Multnomah,8/1/2018,Edible/Tincture,12.02,1980784.76
Multnomah,8/1/2018,Industrial Hemp Commodity/Product,0.61,103605.7
Multnomah,8/1/2018,Other,3.9,599385.92
Multnomah,8/1/2018,Usable MJ,57.57,9073673.91
Multnomah,8/1/2019,Concentrate/Extract,20.37,4169115.23
Multnomah,8/1/2019,Edible/Tincture,13.7,3069070.14
Multnomah,8/1/2019,Industrial Hemp Commodity/Product,1.06,239067.3
Multnomah,8/1/2019,Other,6.6,1442486.14
Multnomah,8/1/2019,Usable MJ,58.27,9111390.14
Multnomah,8/1/2020,Concentrate/Extract,18.55,4743557.6
Multnomah,8/1/2020,Edible/Tincture,8.53,2288221.58
Multnomah,8/1/2020,Industrial Hemp,0.01,2192.5
Multnomah,8/1/2020,Industrial Hemp Commodity/Product,0.49,135432.72
Multnomah,8/1/2020,Other,3.17,845018.55
Multnomah,8/1/2020,Usable MJ,69.25,12296299.01
Multnomah,8/1/2021,Concentrate/Extract,19.16,4364227.71
Multnomah,8/1/2021,Edible/Tincture,10.89,2597602.22
Multnomah,8/1/2021,Industrial Hemp,0,383.59
Multnomah,8/1/2021,Industrial Hemp Commodity/Product,0.53,126758.38
Multnomah,8/1/2021,Inhalable Product with Non-Cannabis Additives,1.54,371569.25
Multnomah,8/1/2021,Other,3.91,945681.23
Multnomah,8/1/2021,Usable MJ,63.98,10949078.25
Multnomah,9/1/2017,Concentrate/Extract,21.68,2789627.92
Multnomah,9/1/2017,Edible/Tincture,9.54,1360209.59
Multnomah,9/1/2017,Other,1.55,201014.24
Multnomah,9/1/2017,Usable MJ,67.23,9451885.43
Multnomah,9/1/2018,Concentrate/Extract,25.24,3485405.26
Multnomah,9/1/2018,Edible/Tincture,12.13,1843852.74
Multnomah,9/1/2018,Industrial Hemp Commodity/Product,0.79,122947.43
Multnomah,9/1/2018,Other,5.13,745388.71
Multnomah,9/1/2018,Usable MJ,56.72,8600121.75
Multnomah,9/1/2019,Concentrate/Extract,19.01,3333446.93
Multnomah,9/1/2019,Edible/Tincture,10.51,1996664.98
Multnomah,9/1/2019,Industrial Hemp Commodity/Product,1.05,205390.61
Multnomah,9/1/2019,Other,6.32,1197811.57
Multnomah,9/1/2019,Usable MJ,63.11,8824963.8
Multnomah,9/1/2020,Concentrate/Extract,18.85,4477173.54
Multnomah,9/1/2020,Edible/Tincture,9,2230978.6
Multnomah,9/1/2020,Industrial Hemp,0.01,1872.23
Multnomah,9/1/2020,Industrial Hemp Commodity/Product,0.47,118956.75
Multnomah,9/1/2020,Other,3.36,829434.01
Multnomah,9/1/2020,Usable MJ,68.31,11662792.69
Multnomah,9/1/2021,Concentrate/Extract,18.98,4051605.41
Multnomah,9/1/2021,Edible/Tincture,10.98,2456803.28
Multnomah,9/1/2021,Industrial Hemp,0,268.58
Multnomah,9/1/2021,Industrial Hemp Commodity/Product,0.51,116287.07
Multnomah,9/1/2021,Inhalable Product with Non-Cannabis Additives,1.6,362162.89
Multnomah,9/1/2021,Other,4.54,1030252.42
Multnomah,9/1/2021,Usable MJ,63.39,10357596.67
Polk,10/1/2017,Concentrate/Extract,28.26,94413.77
Polk,10/1/2017,Edible/Tincture,7.69,27587.83
Polk,10/1/2017,Other,2.49,9050.02
Polk,10/1/2017,Usable MJ,61.56,242287.5
Polk,10/1/2018,Concentrate/Extract,33.28,155688.92
Polk,10/1/2018,Edible/Tincture,9.48,46518.02
Polk,10/1/2018,Industrial Hemp Commodity/Product,1.11,5876.37
Polk,10/1/2018,Other,7.53,34911.54
Polk,10/1/2018,Usable MJ,48.59,244775.06
Polk,10/1/2019,Concentrate/Extract,30.72,182360.16
Polk,10/1/2019,Edible/Tincture,9.96,59724.6
Polk,10/1/2019,Industrial Hemp Commodity/Product,1.87,9401.84
Polk,10/1/2019,Other,7.19,44411
Polk,10/1/2019,Usable MJ,50.26,255728.16
Polk,10/1/2020,Concentrate/Extract,34.43,317015.73
Polk,10/1/2020,Edible/Tincture,9.72,89399.85
Polk,10/1/2020,Industrial Hemp,0,28.8
Polk,10/1/2020,Industrial Hemp Commodity/Product,0.87,7716.8
Polk,10/1/2020,Other,7.24,66597.39
Polk,10/1/2020,Usable MJ,47.74,335466.04
Polk,10/1/2021,Concentrate/Extract,32.45,281582.93
Polk,10/1/2021,Edible/Tincture,11.22,97265.12
Polk,10/1/2021,Industrial Hemp Commodity/Product,1.13,9554.18
Polk,10/1/2021,Inhalable Product with Non-Cannabis Additives,8.85,78216.01
Polk,10/1/2021,Other,2.88,25359.1
Polk,10/1/2021,Usable MJ,43.47,267692.83
Polk,11/1/2017,Concentrate/Extract,29.04,90480.94
Polk,11/1/2017,Edible/Tincture,8.21,27331.88
Polk,11/1/2017,Other,2.24,7142.3
Polk,11/1/2017,Usable MJ,60.51,211536.08
Polk,11/1/2018,Concentrate/Extract,35.19,157499.33
Polk,11/1/2018,Edible/Tincture,9.2,42966.9
Polk,11/1/2018,Industrial Hemp Commodity/Product,1.49,7327.28
Polk,11/1/2018,Other,6.98,31699.48
Polk,11/1/2018,Usable MJ,47.14,224866.27
Polk,11/1/2019,Concentrate/Extract,35.47,214229.49
Polk,11/1/2019,Edible/Tincture,10.09,59059.57
Polk,11/1/2019,Industrial Hemp Commodity/Product,1.56,7582.81
Polk,11/1/2019,Other,2.56,15419.38
Polk,11/1/2019,Usable MJ,50.32,251438.29
Polk,11/1/2020,Concentrate/Extract,35.98,289263.53
Polk,11/1/2020,Edible/Tincture,9.96,81895.48
Polk,11/1/2020,Industrial Hemp,0,24.3
Polk,11/1/2020,Industrial Hemp Commodity/Product,0.88,6657.09
Polk,11/1/2020,Other,7.48,61437.99
Polk,11/1/2020,Usable MJ,45.7,292811.89
Polk,11/1/2021,Concentrate/Extract,33.28,292002.91
Polk,11/1/2021,Edible/Tincture,11.96,104045.11
Polk,11/1/2021,Industrial Hemp Commodity/Product,0.92,7731.03
Polk,11/1/2021,Inhalable Product with Non-Cannabis Additives,8.54,77012.59
Polk,11/1/2021,Other,2.91,26127.98
Polk,11/1/2021,Usable MJ,42.38,273883.9
Polk,1/1/2017,Concentrate/Extract,19.98,32800.34
Polk,1/1/2017,Edible/Tincture,6.09,9465.17
Polk,1/1/2017,Other,1.57,2319.22
Polk,1/1/2017,Usable MJ,72.36,141063.2
Polk,1/1/2018,Concentrate/Extract,32.9,108209.76
Polk,1/1/2018,Edible/Tincture,6.81,23709.7
Polk,1/1/2018,Other,1.48,4737.4
Polk,1/1/2018,Usable MJ,58.8,212185.04
Polk,1/1/2019,Concentrate/Extract,35.06,161414.17
Polk,1/1/2019,Edible/Tincture,9.78,46245.81
Polk,1/1/2019,Industrial Hemp Commodity/Product,1.51,7363.23
Polk,1/1/2019,Other,8.66,41877.32
Polk,1/1/2019,Usable MJ,44.98,217363.62
Polk,1/1/2020,Concentrate/Extract,35.16,220134.06
Polk,1/1/2020,Edible/Tincture,10.27,63872.89
Polk,1/1/2020,Industrial Hemp Commodity/Product,1.28,7817.19
Polk,1/1/2020,Other,4.42,27674.54
Polk,1/1/2020,Usable MJ,48.88,255660.86
Polk,1/1/2021,Concentrate/Extract,34.92,350917.43
Polk,1/1/2021,Edible/Tincture,9.35,95296.3
Polk,1/1/2021,Industrial Hemp,0,18
Polk,1/1/2021,Industrial Hemp Commodity/Product,0.85,8148.69
Polk,1/1/2021,Other,7.84,81830.09
Polk,1/1/2021,Usable MJ,47.03,371018.1
Polk,1/1/2022,Concentrate/Extract,32.72,284619.65
Polk,1/1/2022,Edible/Tincture,12.28,108463.43
Polk,1/1/2022,Industrial Hemp Commodity/Product,1.2,10585.42
Polk,1/1/2022,Inhalable Product with Non-Cannabis Additives,8.48,76596.01
Polk,1/1/2022,Other,2.94,26113.93
Polk,1/1/2022,Usable MJ,42.38,279815.72
Polk,12/1/2016,Concentrate/Extract,21.3,8383.5
Polk,12/1/2016,Edible/Tincture,6.92,2024
Polk,12/1/2016,Other,1.03,408
Polk,12/1/2016,Usable MJ,70.76,29069.68
Polk,12/1/2017,Concentrate/Extract,30.34,106078.08
Polk,12/1/2017,Edible/Tincture,8.17,29688.9
Polk,12/1/2017,Other,2.09,7219.8
Polk,12/1/2017,Usable MJ,59.4,227077.94
Polk,12/1/2018,Concentrate/Extract,34.73,166491.07
Polk,12/1/2018,Edible/Tincture,10.42,51815.28
Polk,12/1/2018,Industrial Hemp Commodity/Product,1.44,7152.2
Polk,12/1/2018,Other,7.64,37899.05
Polk,12/1/2018,Usable MJ,45.77,229315.8
Polk,12/1/2019,Concentrate/Extract,35.25,207828.61
Polk,12/1/2019,Edible/Tincture,10.89,63081.33
Polk,12/1/2019,Industrial Hemp Commodity/Product,1.28,7169.54
Polk,12/1/2019,Other,3.46,20619.06
Polk,12/1/2019,Usable MJ,49.13,243987.84
Polk,12/1/2020,Concentrate/Extract,36.2,327778.66
Polk,12/1/2020,Edible/Tincture,9.73,90270.76
Polk,12/1/2020,Industrial Hemp,0,13.5
Polk,12/1/2020,Industrial Hemp Commodity/Product,0.89,7370.5
Polk,12/1/2020,Other,7.61,69786.68
Polk,12/1/2020,Usable MJ,45.58,325785.08
Polk,12/1/2021,Concentrate/Extract,32.55,301327.62
Polk,12/1/2021,Edible/Tincture,12.62,116588.88
Polk,12/1/2021,Industrial Hemp Commodity/Product,1.07,10055.45
Polk,12/1/2021,Inhalable Product with Non-Cannabis Additives,8.33,79601.85
Polk,12/1/2021,Other,2.99,28393.02
Polk,12/1/2021,Usable MJ,42.44,295093.92
Polk,2/1/2017,Concentrate/Extract,19.32,42215.22
Polk,2/1/2017,Edible/Tincture,7.64,17862.06
Polk,2/1/2017,Other,6.02,13744.51
Polk,2/1/2017,Usable MJ,67.02,203020.8
Polk,2/1/2018,Concentrate/Extract,34.36,113097.39
Polk,2/1/2018,Edible/Tincture,7.58,27593.02
Polk,2/1/2018,Industrial Hemp Commodity/Product,0.05,196
Polk,2/1/2018,Other,2.2,7563.62
Polk,2/1/2018,Usable MJ,55.81,207728.6
Polk,2/1/2019,Concentrate/Extract,32.9,152086.57
Polk,2/1/2019,Edible/Tincture,10.29,48893.7
Polk,2/1/2019,Industrial Hemp Commodity/Product,1.4,6440.19
Polk,2/1/2019,Other,10.52,52065.64
Polk,2/1/2019,Usable MJ,44.88,221817.52
Polk,2/1/2020,Concentrate/Extract,34.65,216716.03
Polk,2/1/2020,Edible/Tincture,9.36,59652.33
Polk,2/1/2020,Industrial Hemp Commodity/Product,1.5,9274.88
Polk,2/1/2020,Other,5.03,32606.24
Polk,2/1/2020,Usable MJ,49.46,257601.06
Polk,2/1/2021,Concentrate/Extract,35.47,319459.75
Polk,2/1/2021,Edible/Tincture,9.8,88512.8
Polk,2/1/2021,Industrial Hemp,0,28.45
Polk,2/1/2021,Industrial Hemp Commodity/Product,0.87,7763.52
Polk,2/1/2021,Other,7.39,68721.16
Polk,2/1/2021,Usable MJ,46.47,331386.8
Polk,2/1/2022,Concentrate/Extract,32.31,266147.82
Polk,2/1/2022,Edible/Tincture,11.95,97678.38
Polk,2/1/2022,Industrial Hemp Commodity/Product,1.03,8559.71
Polk,2/1/2022,Inhalable Product with Non-Cannabis Additives,9.22,78355.89
Polk,2/1/2022,Other,3.33,25884.57
Polk,2/1/2022,Usable MJ,42.15,261540.77
Polk,3/1/2017,Concentrate/Extract,22.05,61948.37
Polk,3/1/2017,Edible/Tincture,7.37,25089.6
Polk,3/1/2017,Other,5.78,13168.37
Polk,3/1/2017,Usable MJ,64.8,246159.62
Polk,3/1/2018,Concentrate/Extract,36.19,156120.72
Polk,3/1/2018,Edible/Tincture,7.77,35214.06
Polk,3/1/2018,Industrial Hemp Commodity/Product,0.22,1039.7
Polk,3/1/2018,Other,2.69,12354.79
Polk,3/1/2018,Usable MJ,53.13,257519.22
Polk,3/1/2019,Concentrate/Extract,32.78,181423.39
Polk,3/1/2019,Edible/Tincture,10.31,55628.14
Polk,3/1/2019,Industrial Hemp Commodity/Product,1.6,8806.55
Polk,3/1/2019,Other,11.08,61984.79
Polk,3/1/2019,Usable MJ,44.23,254770.71
Polk,3/1/2020,Concentrate/Extract,33.78,261661.56
Polk,3/1/2020,Edible/Tincture,10.35,79662.57
Polk,3/1/2020,Industrial Hemp Commodity/Product,1.22,9018.92
Polk,3/1/2020,Other,4.88,38837.93
Polk,3/1/2020,Usable MJ,49.77,320003.35
Polk,3/1/2021,Concentrate/Extract,34.8,376941.42
Polk,3/1/2021,Edible/Tincture,9.44,102103.54
Polk,3/1/2021,Industrial Hemp,0,30
Polk,3/1/2021,Industrial Hemp Commodity/Product,0.95,10400.66
Polk,3/1/2021,Other,8.4,93576.29
Polk,3/1/2021,Usable MJ,46.4,392900.79
Polk,3/1/2022,Concentrate/Extract,31.79,298502.44
Polk,3/1/2022,Edible/Tincture,11.78,109489.98
Polk,3/1/2022,Industrial Hemp Commodity/Product,1.19,10868.05
Polk,3/1/2022,Inhalable Product with Non-Cannabis Additives,9.95,95722.91
Polk,3/1/2022,Other,3.06,27036.97
Polk,3/1/2022,Usable MJ,42.23,296630.28
Polk,4/1/2017,Concentrate/Extract,23.01,70248.33
Polk,4/1/2017,Edible/Tincture,7.32,24273.24
Polk,4/1/2017,Other,3.06,7406.9
Polk,4/1/2017,Usable MJ,66.62,239904.8
Polk,4/1/2018,Concentrate/Extract,36.55,169826.06
Polk,4/1/2018,Edible/Tincture,8.62,40314.39
Polk,4/1/2018,Industrial Hemp Commodity/Product,0.35,1736.13
Polk,4/1/2018,Other,3.7,17303.57
Polk,4/1/2018,Usable MJ,50.79,252199.46
Polk,4/1/2019,Concentrate/Extract,32.39,173327.6
